task_id,family_id,template_id,novelty_fraction,realized_novelty,length,system,success,false_accept,unknown,precision,tokens,tokens_f10,tokens_f100,per_hit,per_hit_f10,per_hit_f100,browser_calls,latency_ms,retrieval_ms,verification_ms,reused_steps,hit,verify_passed,repair_triggered,confidence,ECE_bin,wrong_bound
task_0142,family_26,template_26,0.0,0.0,13,B-INSTRUCTION,1,0,0,1,6570,6570,6552,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0142,family_26,template_26,0.0,0.0,13,B-RAG-EMBED,1,0,0,1,900,900,900,50.0,50.0,50.0,14,1830,150,120,13,1,1,0,0.5,2,0
task_0142,family_26,template_26,0.0,0.0,13,B-STAGEHAND-CACHE,1,0,0,1,700,700,700,50.0,50.0,50.0,14,1680,0,120,13,1,1,0,0.5,2,0
task_0142,family_26,template_26,0.0,0.0,13,B-TERX-REPLAY,1,0,0,1,700,700,700,50.0,50.0,50.0,14,1680,0,120,13,1,1,0,0.5,2,0
task_0142,family_26,template_26,0.0,0.0,13,NC1-SHUFFLED,1,0,1,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.4,2,0
task_0142,family_26,template_26,0.0,0.0,13,NC2-RANDOM,1,0,0,1,900,900,810,50.0,50.0,50.0,14,1830,150,120,13,1,1,0,0.8,4,0
task_0142,family_26,template_26,0.0,0.0,13,B-LENGTH-PROPORTIONAL,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0143,family_26,template_26,0.75,0.6667,13,P-SPIDER-PARAM,1,0,1,0,6850,6850,6760,500.0,500.0,500.0,27,13270,150,120,0,0,1,0,0.08846986090826481,0,0
task_0143,family_26,template_26,0.75,0.6667,13,B-COLD,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0143,family_26,template_26,0.75,0.6667,13,B-INSTRUCTION,1,0,0,1,6570,6570,6552,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0143,family_26,template_26,0.75,0.6667,13,B-RAG-EMBED,1,0,0,1,4950,4950,4950,361.53846153846155,361.53846153846155,361.53846153846155,23,9750,150,120,4,1,1,0,0.5,2,0
task_0143,family_26,template_26,0.75,0.6667,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0143,family_26,template_26,0.75,0.6667,13,B-TERX-REPLAY,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0143,family_26,template_26,0.75,0.6667,13,NC1-SHUFFLED,1,0,1,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.4,2,0
task_0143,family_26,template_26,0.75,0.6667,13,NC2-RANDOM,0,1,0,0,4850,4850,4760,353.84615384615387,353.84615384615387,353.84615384615387,21,9510,150,120,2,1,0,1,0.8,4,1
task_0143,family_26,template_26,0.75,0.6667,13,B-LENGTH-PROPORTIONAL,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0144,family_26,template_26,1.0,1.0,13,P-SPIDER-PARAM,1,0,1,0,6850,6850,6760,500.0,500.0,500.0,27,13270,150,120,0,0,1,0,0.03490208878149704,0,0
task_0144,family_26,template_26,1.0,1.0,13,B-COLD,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0144,family_26,template_26,1.0,1.0,13,B-INSTRUCTION,1,0,0,1,6570,6570,6552,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0144,family_26,template_26,1.0,1.0,13,B-RAG-EMBED,1,0,0,1,6750,6750,6750,500.0,500.0,500.0,27,13270,150,120,0,0,1,0,0.5,2,0
task_0144,family_26,template_26,1.0,1.0,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0144,family_26,template_26,1.0,1.0,13,B-TERX-REPLAY,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0144,family_26,template_26,1.0,1.0,13,NC1-SHUFFLED,1,0,1,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.4,2,0
task_0144,family_26,template_26,1.0,1.0,13,NC2-RANDOM,1,0,0,1,5850,5850,5760,430.7692307692308,430.7692307692308,430.7692307692308,25,11510,150,120,2,1,1,1,0.8,4,0
task_0144,family_26,template_26,1.0,1.0,13,B-LENGTH-PROPORTIONAL,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0145,family_26,template_26,0.25,0.3333,13,P-SPIDER-PARAM,1,0,0,1,2350,2350,2260,153.84615384615384,153.84615384615384,153.84615384615384,17,4470,150,120,10,1,1,1,0.873436391340474,4,0
task_0145,family_26,template_26,0.25,0.3333,13,B-COLD,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0145,family_26,template_26,0.25,0.3333,13,B-INSTRUCTION,1,0,0,1,6570,6570,6552,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0145,family_26,template_26,0.25,0.3333,13,B-RAG-EMBED,1,0,0,1,2700,2700,2700,188.46153846153845,188.46153846153845,188.46153846153845,18,5350,150,120,9,1,1,0,0.5,2,0
task_0145,family_26,template_26,0.25,0.3333,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0145,family_26,template_26,0.25,0.3333,13,B-TERX-REPLAY,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0145,family_26,template_26,0.25,0.3333,13,NC1-SHUFFLED,1,0,1,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.4,2,0
task_0145,family_26,template_26,0.25,0.3333,13,NC2-RANDOM,0,1,0,0,3850,3850,3760,276.9230769230769,276.9230769230769,276.9230769230769,17,7510,150,120,2,1,0,1,0.8,4,1
task_0145,family_26,template_26,0.25,0.3333,13,B-LENGTH-PROPORTIONAL,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0146,family_26,template_26,0.5,0.6667,13,P-SPIDER-PARAM,1,0,1,0,6850,6850,6760,500.0,500.0,500.0,27,13270,150,120,0,0,1,0,0.08137191788888701,0,0
task_0146,family_26,template_26,0.5,0.6667,13,B-COLD,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0146,family_26,template_26,0.5,0.6667,13,B-INSTRUCTION,1,0,0,1,6570,6570,6552,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0146,family_26,template_26,0.5,0.6667,13,B-RAG-EMBED,1,0,0,1,4950,4950,4950,361.53846153846155,361.53846153846155,361.53846153846155,23,9750,150,120,4,1,1,0,0.5,2,0
task_0146,family_26,template_26,0.5,0.6667,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0146,family_26,template_26,0.5,0.6667,13,B-TERX-REPLAY,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0146,family_26,template_26,0.5,0.6667,13,NC1-SHUFFLED,1,0,1,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.4,2,0
task_0146,family_26,template_26,0.5,0.6667,13,NC2-RANDOM,0,1,0,0,4850,4850,4760,353.84615384615387,353.84615384615387,353.84615384615387,21,9510,150,120,2,1,0,1,0.8,4,1
task_0146,family_26,template_26,0.5,0.6667,13,B-LENGTH-PROPORTIONAL,1,0,0,1,6550,6550,6550,500.0,500.0,500.0,27,13120,0,120,0,0,1,0,0.5,2,0
task_0147,family_27,template_27,0.0,0.0,14,P-SPIDER-PARAM,1,0,0,1,1050,1050,960,50.0,50.0,50.0,15,1950,150,120,14,1,1,0,0.9766373894345237,4,0
task_0147,family_27,template_27,0.0,0.0,14,B-COLD,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0147,family_27,template_27,0.0,0.0,14,B-INSTRUCTION,1,0,0,1,7070,7070,7052,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0147,family_27,template_27,0.0,0.0,14,B-RAG-EMBED,1,0,0,1,950,950,950,50.0,50.0,50.0,15,1950,150,120,14,1,1,0,0.5,2,0
task_0147,family_27,template_27,0.0,0.0,14,B-STAGEHAND-CACHE,1,0,0,1,750,750,750,50.0,50.0,50.0,15,1800,0,120,14,1,1,0,0.5,2,0
task_0147,family_27,template_27,0.0,0.0,14,B-TERX-REPLAY,1,0,0,1,750,750,750,50.0,50.0,50.0,15,1800,0,120,14,1,1,0,0.5,2,0
task_0147,family_27,template_27,0.0,0.0,14,NC1-SHUFFLED,1,0,1,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.4,2,0
task_0147,family_27,template_27,0.0,0.0,14,NC2-RANDOM,1,0,0,1,4350,4350,4260,292.85714285714283,292.85714285714283,292.85714285714283,19,8510,150,120,2,1,1,1,0.8,4,0
task_0147,family_27,template_27,0.0,0.0,14,B-LENGTH-PROPORTIONAL,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0148,family_27,template_27,1.0,1.0,14,P-SPIDER-PARAM,1,0,1,0,7350,7350,7260,500.0,500.0,500.0,29,14270,150,120,0,0,1,0,0.0064250639234903996,0,0
task_0148,family_27,template_27,1.0,1.0,14,B-COLD,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0148,family_27,template_27,1.0,1.0,14,B-INSTRUCTION,1,0,0,1,7070,7070,7052,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0148,family_27,template_27,1.0,1.0,14,B-RAG-EMBED,1,0,0,1,7250,7250,7250,500.0,500.0,500.0,29,14270,150,120,0,0,1,0,0.5,2,0
task_0148,family_27,template_27,1.0,1.0,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0148,family_27,template_27,1.0,1.0,14,B-TERX-REPLAY,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0148,family_27,template_27,1.0,1.0,14,NC1-SHUFFLED,1,0,1,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.4,2,0
task_0148,family_27,template_27,1.0,1.0,14,NC2-RANDOM,0,1,0,0,3850,3850,3760,257.14285714285717,257.14285714285717,257.14285714285717,17,7510,150,120,2,1,0,1,0.8,4,1
task_0148,family_27,template_27,1.0,1.0,14,B-LENGTH-PROPORTIONAL,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0149,family_27,template_27,0.25,0.0,14,P-SPIDER-PARAM,1,0,0,1,1050,1050,960,50.0,50.0,50.0,15,1950,150,120,14,1,1,0,1.0,4,0
task_0149,family_27,template_27,0.25,0.0,14,B-COLD,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0149,family_27,template_27,0.25,0.0,14,B-INSTRUCTION,1,0,0,1,7070,7070,7052,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0149,family_27,template_27,0.25,0.0,14,B-RAG-EMBED,1,0,0,1,950,950,950,50.0,50.0,50.0,15,1950,150,120,14,1,1,0,0.5,2,0
task_0149,family_27,template_27,0.25,0.0,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0149,family_27,template_27,0.25,0.0,14,B-TERX-REPLAY,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0149,family_27,template_27,0.25,0.0,14,NC1-SHUFFLED,1,0,1,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.4,2,0
task_0149,family_27,template_27,0.25,0.0,14,NC2-RANDOM,1,0,0,1,3050,3050,2960,200.0,200.0,200.0,17,5990,150,120,6,1,1,1,0.8,4,0
task_0149,family_27,template_27,0.25,0.0,14,B-LENGTH-PROPORTIONAL,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0150,family_27,template_27,0.5,1.0,14,P-SPIDER-PARAM,1,0,1,0,7350,7350,7260,500.0,500.0,500.0,29,14270,150,120,0,0,1,0,0.03687840190132154,0,0
task_0150,family_27,template_27,0.5,1.0,14,B-COLD,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0150,family_27,template_27,0.5,1.0,14,B-INSTRUCTION,1,0,0,1,7070,7070,7052,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0150,family_27,template_27,0.5,1.0,14,B-RAG-EMBED,1,0,0,1,7250,7250,7250,500.0,500.0,500.0,29,14270,150,120,0,0,1,0,0.5,2,0
task_0150,family_27,template_27,0.5,1.0,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0150,family_27,template_27,0.5,1.0,14,B-TERX-REPLAY,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0150,family_27,template_27,0.5,1.0,14,NC1-SHUFFLED,1,0,1,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.4,2,0
task_0150,family_27,template_27,0.5,1.0,14,NC2-RANDOM,1,0,0,1,4000,4000,3910,267.85714285714283,267.85714285714283,267.85714285714283,20,7870,150,120,5,1,1,1,0.8,4,0
task_0150,family_27,template_27,0.5,1.0,14,B-LENGTH-PROPORTIONAL,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0151,family_27,template_27,0.75,1.0,14,P-SPIDER-PARAM,1,0,1,0,7350,7350,7260,500.0,500.0,500.0,29,14270,150,120,0,0,1,0,0.0,0,0
task_0151,family_27,template_27,0.75,1.0,14,B-COLD,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0151,family_27,template_27,0.75,1.0,14,B-INSTRUCTION,1,0,0,1,7070,7070,7052,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0151,family_27,template_27,0.75,1.0,14,B-RAG-EMBED,1,0,0,1,7250,7250,7250,500.0,500.0,500.0,29,14270,150,120,0,0,1,0,0.5,2,0
task_0151,family_27,template_27,0.75,1.0,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0151,family_27,template_27,0.75,1.0,14,B-TERX-REPLAY,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0151,family_27,template_27,0.75,1.0,14,NC1-SHUFFLED,0,1,1,0,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,0,0,0.4,2,1
task_0151,family_27,template_27,0.75,1.0,14,NC2-RANDOM,1,0,0,1,4850,4850,4760,328.57142857142856,328.57142857142856,328.57142857142856,21,9510,150,120,2,1,1,1,0.8,4,0
task_0151,family_27,template_27,0.75,1.0,14,B-LENGTH-PROPORTIONAL,1,0,0,1,7050,7050,7050,500.0,500.0,500.0,29,14120,0,120,0,0,1,0,0.5,2,0
task_0152,family_28,template_28,0.0,0.0,8,P-SPIDER-PARAM,1,0,0,1,750,750,660,50.0,50.0,50.0,9,1230,150,120,8,1,1,0,0.9929987667384949,4,0
task_0152,family_28,template_28,0.0,0.0,8,B-COLD,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0152,family_28,template_28,0.0,0.0,8,B-INSTRUCTION,1,0,0,1,4070,4070,4052,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0152,family_28,template_28,0.0,0.0,8,B-RAG-EMBED,1,0,0,1,650,650,650,50.0,50.0,50.0,9,1230,150,120,8,1,1,0,0.5,2,0
task_0152,family_28,template_28,0.0,0.0,8,B-STAGEHAND-CACHE,1,0,0,1,450,450,450,50.0,50.0,50.0,9,1080,0,120,8,1,1,0,0.5,2,0
task_0152,family_28,template_28,0.0,0.0,8,B-TERX-REPLAY,1,0,0,1,450,450,450,50.0,50.0,50.0,9,1080,0,120,8,1,1,0,0.5,2,0
task_0152,family_28,template_28,0.0,0.0,8,NC1-SHUFFLED,1,0,1,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.4,2,0
task_0152,family_28,template_28,0.0,0.0,8,NC2-RANDOM,1,0,0,1,5350,5350,5260,637.5,637.5,637.5,23,10510,150,120,2,1,1,1,0.8,4,0
task_0152,family_28,template_28,0.0,0.0,8,B-LENGTH-PROPORTIONAL,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0153,family_28,template_28,0.25,0.5,8,P-SPIDER-PARAM,1,0,1,0,4350,4350,4260,500.0,500.0,500.0,17,8270,150,120,0,0,1,0,0.4644010495183701,2,0
task_0153,family_28,template_28,0.25,0.5,8,B-COLD,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0153,family_28,template_28,0.25,0.5,8,B-INSTRUCTION,1,0,0,1,4070,4070,4052,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0153,family_28,template_28,0.25,0.5,8,B-RAG-EMBED,1,0,0,1,2450,2450,2450,275.0,275.0,275.0,13,4750,150,120,4,1,1,0,0.5,2,0
task_0153,family_28,template_28,0.25,0.5,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0153,family_28,template_28,0.25,0.5,8,B-TERX-REPLAY,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0153,family_28,template_28,0.25,0.5,8,NC1-SHUFFLED,1,0,1,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.4,2,0
task_0153,family_28,template_28,0.25,0.5,8,NC2-RANDOM,1,0,0,1,4350,4350,4260,512.5,512.5,512.5,19,8510,150,120,2,1,1,1,0.8,4,0
task_0153,family_28,template_28,0.25,0.5,8,B-LENGTH-PROPORTIONAL,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0154,family_28,template_28,0.5,0.5,8,P-SPIDER-PARAM,1,0,1,0,4350,4350,4260,500.0,500.0,500.0,17,8270,150,120,0,0,1,0,0.5204090247648512,2,0
task_0154,family_28,template_28,0.5,0.5,8,B-COLD,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0154,family_28,template_28,0.5,0.5,8,B-INSTRUCTION,1,0,0,1,4070,4070,4052,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0154,family_28,template_28,0.5,0.5,8,B-RAG-EMBED,1,0,0,1,2450,2450,2450,275.0,275.0,275.0,13,4750,150,120,4,1,1,0,0.5,2,0
task_0154,family_28,template_28,0.5,0.5,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0154,family_28,template_28,0.5,0.5,8,B-TERX-REPLAY,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0154,family_28,template_28,0.5,0.5,8,NC1-SHUFFLED,1,0,1,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.4,2,0
task_0154,family_28,template_28,0.5,0.5,8,NC2-RANDOM,1,0,0,1,4850,4850,4760,575.0,575.0,575.0,21,9510,150,120,2,1,1,1,0.8,4,0
task_0154,family_28,template_28,0.5,0.5,8,B-LENGTH-PROPORTIONAL,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0155,family_28,template_28,0.75,1.0,8,P-SPIDER-PARAM,1,0,1,0,4350,4350,4260,500.0,500.0,500.0,17,8270,150,120,0,0,1,0,0.049320223468915396,0,0
task_0155,family_28,template_28,0.75,1.0,8,B-COLD,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0155,family_28,template_28,0.75,1.0,8,B-INSTRUCTION,1,0,0,1,4070,4070,4052,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0155,family_28,template_28,0.75,1.0,8,B-RAG-EMBED,1,0,0,1,4250,4250,4250,500.0,500.0,500.0,17,8270,150,120,0,0,1,0,0.5,2,0
task_0155,family_28,template_28,0.75,1.0,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0155,family_28,template_28,0.75,1.0,8,B-TERX-REPLAY,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0155,family_28,template_28,0.75,1.0,8,NC1-SHUFFLED,1,0,1,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.4,2,0
task_0155,family_28,template_28,0.75,1.0,8,NC2-RANDOM,1,0,0,1,3350,3350,3260,387.5,387.5,387.5,15,6510,150,120,2,1,1,1,0.8,4,0
task_0155,family_28,template_28,0.75,1.0,8,B-LENGTH-PROPORTIONAL,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0156,family_28,template_28,1.0,1.0,8,P-SPIDER-PARAM,1,0,1,0,4350,4350,4260,500.0,500.0,500.0,17,8270,150,120,0,0,1,0,0.0,0,0
task_0156,family_28,template_28,1.0,1.0,8,B-COLD,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0156,family_28,template_28,1.0,1.0,8,B-INSTRUCTION,1,0,0,1,4070,4070,4052,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0156,family_28,template_28,1.0,1.0,8,B-RAG-EMBED,1,0,0,1,4250,4250,4250,500.0,500.0,500.0,17,8270,150,120,0,0,1,0,0.5,2,0
task_0156,family_28,template_28,1.0,1.0,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0156,family_28,template_28,1.0,1.0,8,B-TERX-REPLAY,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0156,family_28,template_28,1.0,1.0,8,NC1-SHUFFLED,1,0,1,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.4,2,0
task_0156,family_28,template_28,1.0,1.0,8,NC2-RANDOM,0,1,0,0,4350,4350,4260,512.5,512.5,512.5,19,8510,150,120,2,1,0,1,0.8,4,1
task_0156,family_28,template_28,1.0,1.0,8,B-LENGTH-PROPORTIONAL,1,0,0,1,4050,4050,4050,500.0,500.0,500.0,17,8120,0,120,0,0,1,0,0.5,2,0
task_0157,family_29,template_29,0.0,0.0,9,P-SPIDER-PARAM,1,0,0,1,800,800,710,50.0,50.0,50.0,10,1350,150,120,9,1,1,0,1.0,4,0
task_0157,family_29,template_29,0.0,0.0,9,B-COLD,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0157,family_29,template_29,0.0,0.0,9,B-INSTRUCTION,1,0,0,1,4570,4570,4552,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0157,family_29,template_29,0.0,0.0,9,B-RAG-EMBED,1,0,0,1,700,700,700,50.0,50.0,50.0,10,1350,150,120,9,1,1,0,0.5,2,0
task_0157,family_29,template_29,0.0,0.0,9,B-STAGEHAND-CACHE,1,0,0,1,500,500,500,50.0,50.0,50.0,10,1200,0,120,9,1,1,0,0.5,2,0
task_0157,family_29,template_29,0.0,0.0,9,B-TERX-REPLAY,1,0,0,1,500,500,500,50.0,50.0,50.0,10,1200,0,120,9,1,1,0,0.5,2,0
task_0157,family_29,template_29,0.0,0.0,9,NC1-SHUFFLED,1,0,1,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.4,2,0
task_0157,family_29,template_29,0.0,0.0,9,NC2-RANDOM,1,0,0,1,5850,5850,5760,622.2222222222222,622.2222222222222,622.2222222222222,25,11510,150,120,2,1,1,1,0.8,4,0
task_0157,family_29,template_29,0.0,0.0,9,B-LENGTH-PROPORTIONAL,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0158,family_29,template_29,0.5,0.5,9,P-SPIDER-PARAM,1,0,1,0,4850,4850,4760,500.0,500.0,500.0,19,9270,150,120,0,0,1,0,0.46411175388406545,2,0
task_0158,family_29,template_29,0.5,0.5,9,B-COLD,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0158,family_29,template_29,0.5,0.5,9,B-INSTRUCTION,1,0,0,1,4570,4570,4552,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0158,family_29,template_29,0.5,0.5,9,B-RAG-EMBED,1,0,0,1,2500,2500,2500,250.0,250.0,250.0,14,4870,150,120,5,1,1,0,0.5,2,0
task_0158,family_29,template_29,0.5,0.5,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0158,family_29,template_29,0.5,0.5,9,B-TERX-REPLAY,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0158,family_29,template_29,0.5,0.5,9,NC1-SHUFFLED,1,0,1,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.4,2,0
task_0158,family_29,template_29,0.5,0.5,9,NC2-RANDOM,1,0,0,1,6350,6350,6260,677.7777777777778,677.7777777777778,677.7777777777778,27,12510,150,120,2,1,1,1,0.8,4,0
task_0158,family_29,template_29,0.5,0.5,9,B-LENGTH-PROPORTIONAL,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
task_0159,family_29,template_29,0.75,1.0,9,P-SPIDER-PARAM,1,0,1,0,4850,4850,4760,500.0,500.0,500.0,19,9270,150,120,0,0,1,0,0.0,0,0
task_0159,family_29,template_29,0.75,1.0,9,B-COLD,1,0,0,1,4550,4550,4550,500.0,500.0,500.0,19,9120,0,120,0,0,1,0,0.5,2,0
