task_id,family_id,template_id,novelty_fraction,realized_novelty,length,system,success,false_accept,unknown,precision,tokens,tokens_f10,per_hit,browser_calls,latency_ms,retrieval_ms,verification_ms,reused_steps,hit,verify_passed,repair_triggered,confidence,ECE_bin,wrong_bound,probeHit,etagMatched,ttlValid,auditorBlocked,curatedFlag,frontierHit,frontierCrossFamilyAdoption,retrieval_hit,retrieval_use_hit,frontier_use_hit,provenanceHash,qcr_jaccard,frontier_jaccard
task_0140,family_25,template_25,1.0,1.0,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.9813,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0140,family_25,template_25,1.0,1.0,12,NC3-LENGTH,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0140,family_25,template_25,1.0,1.0,12,NC4-ABLATION,1,0,0,1,6650,6650,550.0,25,1560,0,120,12,1,1,0,0.9768,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0141,family_25,template_25,0.25,0.5,12,P-SPIDER-MEA,1,0,0,1,1070,1070,59.166666666666664,16,1740,150,30,12,1,1,0,0.99,4,0,1,1,1,0,1,1,0,1,1,1,3542a89c2c66c334,0.5952380952380952,1.0
task_0141,family_25,template_25,0.25,0.5,12,B-COLD,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.5952380952380952,0.0
task_0141,family_25,template_25,0.25,0.5,12,B-RAG-EMBED,1,0,0,1,3550,3550,279.1666666666667,20,6990,150,120,6,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.5952380952380952,0.0
task_0141,family_25,template_25,0.25,0.5,12,B-STAGEHAND-CACHE,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.5952380952380952,0.0
task_0141,family_25,template_25,0.25,0.5,12,B-TERX-REPLAY,1,0,0,1,6050,6050,504.1666666666667,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.5952380952380952,0.0
task_0141,family_25,template_25,0.25,0.5,12,NC1-SHUFFLED,0,0,1,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.0235,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0141,family_25,template_25,0.25,0.5,12,NC2-RANDOM,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0141,family_25,template_25,0.25,0.5,12,NC3-LENGTH,1,0,0,1,6050,6050,500.0,25,12120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0141,family_25,template_25,0.25,0.5,12,NC4-ABLATION,1,0,0,1,6650,6650,550.0,25,1560,0,120,12,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0142,family_26,template_26,0.0,0.0,13,P-SPIDER-MEA,1,0,0,1,1160,1160,61.53846153846154,17,1950,150,120,13,1,1,0,0.99,4,0,0,0,0,0,1,1,0,1,1,1,6d220282459c5407,0.75,1.0
task_0142,family_26,template_26,0.0,0.0,13,B-COLD,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.75,0.0
task_0142,family_26,template_26,0.0,0.0,13,B-RAG-EMBED,1,0,0,1,900,900,53.84615384615385,15,1830,150,120,13,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.75,0.0
task_0142,family_26,template_26,0.0,0.0,13,B-STAGEHAND-CACHE,1,0,0,1,700,700,53.84615384615385,14,1680,0,120,13,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.75,0.0
task_0142,family_26,template_26,0.0,0.0,13,B-TERX-REPLAY,1,0,0,1,700,700,53.84615384615385,14,1680,0,120,13,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.75,0.0
task_0142,family_26,template_26,0.0,0.0,13,NC1-SHUFFLED,0,0,1,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.0156,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0142,family_26,template_26,0.0,0.0,13,NC2-RANDOM,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0142,family_26,template_26,0.0,0.0,13,NC3-LENGTH,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0142,family_26,template_26,0.0,0.0,13,NC4-ABLATION,1,0,0,1,7200,7200,550.0,27,1680,0,120,13,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0143,family_26,template_26,0.75,0.6667,13,P-SPIDER-MEA,1,0,1,1,1160,1160,61.53846153846154,17,1950,150,120,13,0,0,0,0.0372,0,1,0,0,0,1,1,1,0,1,0,0,16f8db0c90ddb285,0.6642857142857143,1.0
task_0143,family_26,template_26,0.75,0.6667,13,B-COLD,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.6642857142857143,0.0
task_0143,family_26,template_26,0.75,0.6667,13,B-RAG-EMBED,1,0,0,1,4950,4950,365.38461538461536,24,9750,150,120,4,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.6642857142857143,0.0
task_0143,family_26,template_26,0.75,0.6667,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.6642857142857143,0.0
task_0143,family_26,template_26,0.75,0.6667,13,B-TERX-REPLAY,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.6642857142857143,0.0
task_0143,family_26,template_26,0.75,0.6667,13,NC1-SHUFFLED,0,0,1,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0143,family_26,template_26,0.75,0.6667,13,NC2-RANDOM,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.9648,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0143,family_26,template_26,0.75,0.6667,13,NC3-LENGTH,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0143,family_26,template_26,0.75,0.6667,13,NC4-ABLATION,0,1,0,0,7200,7200,550.0,27,1680,0,120,13,1,0,0,0.015,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0144,family_26,template_26,1.0,1.0,13,P-SPIDER-MEA,1,0,1,1,1160,1160,61.53846153846154,17,1950,150,120,13,0,0,0,0.0163,0,1,0,0,0,1,1,1,0,1,0,0,07b219845680735b,0.6277777777777778,0.8666666666666667
task_0144,family_26,template_26,1.0,1.0,13,B-COLD,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.6277777777777778,0.0
task_0144,family_26,template_26,1.0,1.0,13,B-RAG-EMBED,1,0,0,1,6750,6750,503.84615384615387,28,13270,150,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.6277777777777778,0.0
task_0144,family_26,template_26,1.0,1.0,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.6277777777777778,0.0
task_0144,family_26,template_26,1.0,1.0,13,B-TERX-REPLAY,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.6277777777777778,0.0
task_0144,family_26,template_26,1.0,1.0,13,NC1-SHUFFLED,0,0,1,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0144,family_26,template_26,1.0,1.0,13,NC2-RANDOM,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0144,family_26,template_26,1.0,1.0,13,NC3-LENGTH,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0144,family_26,template_26,1.0,1.0,13,NC4-ABLATION,1,0,0,1,7200,7200,550.0,27,1680,0,120,13,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0145,family_26,template_26,0.25,0.3333,13,P-SPIDER-MEA,1,0,0,1,1120,1120,58.46153846153846,17,1860,150,30,13,1,1,0,0.9697,4,0,1,1,1,0,1,1,0,1,1,1,faf8b0eae00ebc8c,0.7,1.0
task_0145,family_26,template_26,0.25,0.3333,13,B-COLD,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.984,4,0,0,0,0,0,0,0,0,0,0,0,,0.7,0.0
task_0145,family_26,template_26,0.25,0.3333,13,B-RAG-EMBED,1,0,0,1,2700,2700,192.30769230769232,19,5350,150,120,9,1,1,0,0.984,4,0,0,0,0,0,0,0,0,1,1,0,,0.7,0.0
task_0145,family_26,template_26,0.25,0.3333,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.984,4,0,0,0,0,0,0,0,0,1,0,0,,0.7,0.0
task_0145,family_26,template_26,0.25,0.3333,13,B-TERX-REPLAY,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.984,4,0,0,0,0,0,0,0,0,1,0,0,,0.7,0.0
task_0145,family_26,template_26,0.25,0.3333,13,NC1-SHUFFLED,0,0,1,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0145,family_26,template_26,0.25,0.3333,13,NC2-RANDOM,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0145,family_26,template_26,0.25,0.3333,13,NC3-LENGTH,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0145,family_26,template_26,0.25,0.3333,13,NC4-ABLATION,1,0,0,1,7200,7200,550.0,27,1680,0,120,13,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0146,family_26,template_26,0.5,0.6667,13,P-SPIDER-MEA,1,0,1,1,1160,1160,61.53846153846154,17,1950,150,120,13,0,0,0,0.0361,0,1,0,0,0,1,1,1,0,1,0,0,18c20e5cf0864c7b,0.65,1.0
task_0146,family_26,template_26,0.5,0.6667,13,B-COLD,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.65,0.0
task_0146,family_26,template_26,0.5,0.6667,13,B-RAG-EMBED,1,0,0,1,4950,4950,365.38461538461536,24,9750,150,120,4,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.65,0.0
task_0146,family_26,template_26,0.5,0.6667,13,B-STAGEHAND-CACHE,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.65,0.0
task_0146,family_26,template_26,0.5,0.6667,13,B-TERX-REPLAY,1,0,0,1,6550,6550,503.84615384615387,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.65,0.0
task_0146,family_26,template_26,0.5,0.6667,13,NC1-SHUFFLED,0,0,1,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0146,family_26,template_26,0.5,0.6667,13,NC2-RANDOM,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0146,family_26,template_26,0.5,0.6667,13,NC3-LENGTH,1,0,0,1,6550,6550,500.0,27,13120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0146,family_26,template_26,0.5,0.6667,13,NC4-ABLATION,0,1,0,0,7200,7200,550.0,27,1680,0,120,13,1,0,0,0.0392,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0147,family_27,template_27,0.0,0.0,14,P-SPIDER-MEA,1,0,0,1,1210,1210,60.714285714285715,18,2070,150,120,14,1,1,0,0.99,4,0,0,0,0,0,1,1,0,1,1,1,f7f58debe256a249,0.5,1.0
task_0147,family_27,template_27,0.0,0.0,14,B-COLD,1,0,0,1,7050,7050,503.57142857142856,29,14120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.5,0.0
task_0147,family_27,template_27,0.0,0.0,14,B-RAG-EMBED,1,0,0,1,950,950,53.57142857142857,16,1950,150,120,14,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.5,0.0
task_0147,family_27,template_27,0.0,0.0,14,B-STAGEHAND-CACHE,1,0,0,1,750,750,53.57142857142857,15,1800,0,120,14,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.5,0.0
task_0147,family_27,template_27,0.0,0.0,14,B-TERX-REPLAY,1,0,0,1,750,750,53.57142857142857,15,1800,0,120,14,1,1,0,0.99,4,0,0,0,0,0,0,0,0,1,1,0,,0.5,0.0
task_0147,family_27,template_27,0.0,0.0,14,NC1-SHUFFLED,0,0,1,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0147,family_27,template_27,0.0,0.0,14,NC2-RANDOM,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0147,family_27,template_27,0.0,0.0,14,NC3-LENGTH,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0147,family_27,template_27,0.0,0.0,14,NC4-ABLATION,1,0,0,1,7750,7750,550.0,29,1800,0,120,14,1,1,0,0.9763,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0148,family_27,template_27,1.0,1.0,14,P-SPIDER-MEA,1,0,1,1,1170,1170,57.857142857142854,18,1980,150,30,14,0,0,0,0.01,0,1,1,1,1,1,1,1,0,1,0,0,0f810aa75207e8ca,0.4,0.8
task_0148,family_27,template_27,1.0,1.0,14,B-COLD,1,0,0,1,7050,7050,503.57142857142856,29,14120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.4,0.0
task_0148,family_27,template_27,1.0,1.0,14,B-RAG-EMBED,1,0,0,1,7250,7250,503.57142857142856,30,14270,150,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0148,family_27,template_27,1.0,1.0,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,503.57142857142856,29,14120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0148,family_27,template_27,1.0,1.0,14,B-TERX-REPLAY,1,0,0,1,7050,7050,503.57142857142856,29,14120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0148,family_27,template_27,1.0,1.0,14,NC1-SHUFFLED,0,0,1,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0148,family_27,template_27,1.0,1.0,14,NC2-RANDOM,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0148,family_27,template_27,1.0,1.0,14,NC3-LENGTH,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0148,family_27,template_27,1.0,1.0,14,NC4-ABLATION,1,0,0,1,7750,7750,550.0,29,1800,0,120,14,1,1,0,0.9876,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0149,family_27,template_27,0.25,0.0,14,P-SPIDER-MEA,1,0,0,1,1170,1170,57.857142857142854,18,1980,150,30,14,1,1,0,0.99,4,0,1,1,1,0,1,1,0,1,1,1,f86491b17f44c910,0.5,1.0
task_0149,family_27,template_27,0.25,0.0,14,B-COLD,1,0,0,1,7050,7050,503.57142857142856,29,14120,0,120,0,0,1,0,0.9706,4,0,0,0,0,0,0,0,0,0,0,0,,0.5,0.0
task_0149,family_27,template_27,0.25,0.0,14,B-RAG-EMBED,1,0,0,1,950,950,53.57142857142857,16,1950,150,120,14,1,1,0,0.9706,4,0,0,0,0,0,0,0,0,1,1,0,,0.5,0.0
task_0149,family_27,template_27,0.25,0.0,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,503.57142857142856,29,14120,0,120,0,0,1,0,0.9706,4,0,0,0,0,0,0,0,0,1,0,0,,0.5,0.0
task_0149,family_27,template_27,0.25,0.0,14,B-TERX-REPLAY,1,0,0,1,7050,7050,503.57142857142856,29,14120,0,120,0,0,1,0,0.9706,4,0,0,0,0,0,0,0,0,1,0,0,,0.5,0.0
task_0149,family_27,template_27,0.25,0.0,14,NC1-SHUFFLED,0,0,1,0,7050,7050,500.0,29,14120,0,120,0,0,0,0,0.0105,0,1,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0149,family_27,template_27,0.25,0.0,14,NC2-RANDOM,0,1,0,0,7050,7050,500.0,29,14120,0,120,0,0,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0149,family_27,template_27,0.25,0.0,14,NC3-LENGTH,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0149,family_27,template_27,0.25,0.0,14,NC4-ABLATION,1,0,0,1,7750,7750,550.0,29,1800,0,120,14,1,1,0,0.9618,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0150,family_27,template_27,0.5,1.0,14,P-SPIDER-MEA,1,0,0,1,1170,1170,57.857142857142854,18,1980,150,30,14,1,1,0,0.99,4,0,1,1,1,0,1,1,0,1,1,1,98aacaadd47b8410,0.4,0.8
task_0150,family_27,template_27,0.5,1.0,14,B-COLD,1,0,0,1,7050,7050,503.57142857142856,29,14120,0,120,0,0,1,0,0.9642,4,0,0,0,0,0,0,0,0,0,0,0,,0.4,0.0
task_0150,family_27,template_27,0.5,1.0,14,B-RAG-EMBED,1,0,0,1,7250,7250,503.57142857142856,30,14270,150,120,0,0,1,0,0.9642,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0150,family_27,template_27,0.5,1.0,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,503.57142857142856,29,14120,0,120,0,0,1,0,0.9642,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0150,family_27,template_27,0.5,1.0,14,B-TERX-REPLAY,1,0,0,1,7050,7050,503.57142857142856,29,14120,0,120,0,0,1,0,0.9642,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0150,family_27,template_27,0.5,1.0,14,NC1-SHUFFLED,0,0,1,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.0294,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0150,family_27,template_27,0.5,1.0,14,NC2-RANDOM,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.987,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0150,family_27,template_27,0.5,1.0,14,NC3-LENGTH,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0150,family_27,template_27,0.5,1.0,14,NC4-ABLATION,1,0,0,1,7750,7750,550.0,29,1800,0,120,14,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0151,family_27,template_27,0.75,1.0,14,P-SPIDER-MEA,1,0,1,1,1210,1210,60.714285714285715,18,2070,150,120,14,0,0,0,0.025,0,1,0,0,0,1,1,1,0,1,0,0,eafc8c8a7d500002,0.4,0.8
task_0151,family_27,template_27,0.75,1.0,14,B-COLD,1,0,0,1,7050,7050,503.57142857142856,29,14120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.4,0.0
task_0151,family_27,template_27,0.75,1.0,14,B-RAG-EMBED,1,0,0,1,7250,7250,503.57142857142856,30,14270,150,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0151,family_27,template_27,0.75,1.0,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,503.57142857142856,29,14120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0151,family_27,template_27,0.75,1.0,14,B-TERX-REPLAY,1,0,0,1,7050,7050,503.57142857142856,29,14120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,1,0,0,,0.4,0.0
task_0151,family_27,template_27,0.75,1.0,14,NC1-SHUFFLED,0,0,1,0,7050,7050,500.0,29,14120,0,120,0,0,0,0,0.0232,0,1,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0151,family_27,template_27,0.75,1.0,14,NC2-RANDOM,0,1,0,0,7050,7050,500.0,29,14120,0,120,0,0,0,0,0.0457,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0151,family_27,template_27,0.75,1.0,14,NC3-LENGTH,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0151,family_27,template_27,0.75,1.0,14,NC4-ABLATION,1,0,0,1,7750,7750,550.0,29,1800,0,120,14,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0152,family_28,template_28,0.0,0.0,8,P-SPIDER-MEA,1,0,0,1,870,870,63.75,12,1260,150,30,8,1,1,0,0.9537,4,0,1,1,1,0,1,1,0,1,1,1,6f66709d391015e7,0.6666666666666666,1.0
task_0152,family_28,template_28,0.0,0.0,8,B-COLD,1,0,0,1,4050,4050,506.25,17,8120,0,120,0,0,1,0,0.9706,4,0,0,0,0,0,0,0,0,0,0,0,,0.6666666666666666,0.0
task_0152,family_28,template_28,0.0,0.0,8,B-RAG-EMBED,1,0,0,1,650,650,56.25,10,1230,150,120,8,1,1,0,0.9706,4,0,0,0,0,0,0,0,0,1,1,0,,0.6666666666666666,0.0
task_0152,family_28,template_28,0.0,0.0,8,B-STAGEHAND-CACHE,1,0,0,1,450,450,56.25,9,1080,0,120,8,1,1,0,0.9706,4,0,0,0,0,0,0,0,0,1,1,0,,0.6666666666666666,0.0
task_0152,family_28,template_28,0.0,0.0,8,B-TERX-REPLAY,1,0,0,1,450,450,56.25,9,1080,0,120,8,1,1,0,0.9706,4,0,0,0,0,0,0,0,0,1,1,0,,0.6666666666666666,0.0
task_0152,family_28,template_28,0.0,0.0,8,NC1-SHUFFLED,0,0,1,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0152,family_28,template_28,0.0,0.0,8,NC2-RANDOM,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0152,family_28,template_28,0.0,0.0,8,NC3-LENGTH,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0152,family_28,template_28,0.0,0.0,8,NC4-ABLATION,0,1,0,0,4450,4450,550.0,17,1080,0,120,8,1,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0153,family_28,template_28,0.25,0.5,8,P-SPIDER-MEA,1,0,0,1,870,870,63.75,12,1260,150,30,8,1,1,0,0.9501,4,0,1,1,1,0,1,1,0,1,1,1,b932225ce384b329,0.6190476190476191,1.0
task_0153,family_28,template_28,0.25,0.5,8,B-COLD,1,0,0,1,4050,4050,506.25,17,8120,0,120,0,0,1,0,0.9756,4,0,0,0,0,0,0,0,0,0,0,0,,0.6190476190476191,0.0
task_0153,family_28,template_28,0.25,0.5,8,B-RAG-EMBED,1,0,0,1,2450,2450,281.25,14,4750,150,120,4,1,1,0,0.9756,4,0,0,0,0,0,0,0,0,1,1,0,,0.6190476190476191,0.0
task_0153,family_28,template_28,0.25,0.5,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,506.25,17,8120,0,120,0,0,1,0,0.9756,4,0,0,0,0,0,0,0,0,1,0,0,,0.6190476190476191,0.0
task_0153,family_28,template_28,0.25,0.5,8,B-TERX-REPLAY,1,0,0,1,4050,4050,506.25,17,8120,0,120,0,0,1,0,0.9756,4,0,0,0,0,0,0,0,0,1,0,0,,0.6190476190476191,0.0
task_0153,family_28,template_28,0.25,0.5,8,NC1-SHUFFLED,0,0,1,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0
task_0153,family_28,template_28,0.25,0.5,8,NC2-RANDOM,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.9589,4,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0153,family_28,template_28,0.25,0.5,8,NC3-LENGTH,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0153,family_28,template_28,0.25,0.5,8,NC4-ABLATION,0,1,0,0,4450,4450,550.0,17,1080,0,120,8,1,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0154,family_28,template_28,0.5,0.5,8,P-SPIDER-MEA,1,0,1,1,870,870,63.75,12,1260,150,30,8,0,0,0,0.01,0,1,1,1,1,1,1,1,0,1,0,0,70884b21f5705314,0.5925925925925926,1.0
task_0154,family_28,template_28,0.5,0.5,8,B-COLD,1,0,0,1,4050,4050,506.25,17,8120,0,120,0,0,1,0,0.9581,4,0,0,0,0,0,0,0,0,0,0,0,,0.5925925925925926,0.0
task_0154,family_28,template_28,0.5,0.5,8,B-RAG-EMBED,1,0,0,1,2450,2450,281.25,14,4750,150,120,4,1,1,0,0.9581,4,0,0,0,0,0,0,0,0,1,1,0,,0.5925925925925926,0.0
task_0154,family_28,template_28,0.5,0.5,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,506.25,17,8120,0,120,0,0,1,0,0.9581,4,0,0,0,0,0,0,0,0,1,0,0,,0.5925925925925926,0.0
