task_id,family_id,template_id,novelty_fraction,realized_novelty,length,system,success,false_accept,unknown,precision,tokens,tokens_f10,per_hit,browser_calls,latency_ms,retrieval_ms,verification_ms,reused_steps,hit,verify_passed,repair_triggered,confidence,ECE_bin,wrong_bound,probeHit,auditorBlocked,curatedFlag
task_0151,family_27,template_27,0.75,1.0,14,P-SPIDER-MEA,1,0,0,1,470,470,11.428571428571429,3,380,0,120,1,1,1,0,0.92,4,0,True,False,1
task_0151,family_27,template_27,0.75,1.0,14,B-COLD,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0151,family_27,template_27,0.75,1.0,14,B-RAG-EMBED,1,0,0,1,7250,7250,500.0,30,14270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0151,family_27,template_27,0.75,1.0,14,B-STAGEHAND-CACHE,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0151,family_27,template_27,0.75,1.0,14,B-TERX-REPLAY,1,0,0,1,7050,7050,485.7142857142857,29,14120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0151,family_27,template_27,0.75,1.0,14,NC1-SHUFFLED,1,0,1,1,7050,7050,500.0,29,14120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0151,family_27,template_27,0.75,1.0,14,NC2-RANDOM,1,0,0,1,7050,7050,500.0,29,14120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0151,family_27,template_27,0.75,1.0,14,NC3-LENGTH,1,0,0,1,7050,7050,500,29,14120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0151,family_27,template_27,0.75,1.0,14,NC4-ABLATION,1,0,0,1,7750,7750,550.0,29,1800,0,120,14,1,1,0,0.8,4,0,False,False,0
task_0152,family_28,template_28,0.0,0.0,8,P-SPIDER-MEA,1,0,0,1,470,470,20.0,3,380,0,120,1,1,1,0,0.87,4,0,True,False,1
task_0152,family_28,template_28,0.0,0.0,8,B-COLD,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0152,family_28,template_28,0.0,0.0,8,B-RAG-EMBED,1,0,0,1,650,650,50.0,10,1230,150,120,8,1,1,0,0.5,2,0,False,False,0
task_0152,family_28,template_28,0.0,0.0,8,B-STAGEHAND-CACHE,1,0,0,1,450,450,25.0,9,1080,150,120,8,1,1,0,0.5,2,0,False,False,0
task_0152,family_28,template_28,0.0,0.0,8,B-TERX-REPLAY,1,0,0,1,450,450,25.0,9,1080,150,120,8,1,1,0,0.5,2,0,False,False,0
task_0152,family_28,template_28,0.0,0.0,8,NC1-SHUFFLED,1,0,1,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0152,family_28,template_28,0.0,0.0,8,NC2-RANDOM,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0152,family_28,template_28,0.0,0.0,8,NC3-LENGTH,1,0,0,1,4050,4050,500,17,8120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0152,family_28,template_28,0.0,0.0,8,NC4-ABLATION,0,1,0,0,4450,4450,550.0,17,1080,0,120,8,1,0,0,0.8,4,1,False,False,0
task_0153,family_28,template_28,0.25,0.5,8,P-SPIDER-MEA,1,0,0,1,470,470,20.0,3,380,0,120,1,1,1,0,0.96,4,0,True,False,1
task_0153,family_28,template_28,0.25,0.5,8,B-COLD,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0153,family_28,template_28,0.25,0.5,8,B-RAG-EMBED,1,0,0,1,2450,2450,275.0,14,4750,150,120,4,1,1,0,0.5,2,0,False,False,0
task_0153,family_28,template_28,0.25,0.5,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0153,family_28,template_28,0.25,0.5,8,B-TERX-REPLAY,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0153,family_28,template_28,0.25,0.5,8,NC1-SHUFFLED,1,0,1,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0153,family_28,template_28,0.25,0.5,8,NC2-RANDOM,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0153,family_28,template_28,0.25,0.5,8,NC3-LENGTH,1,0,0,1,4050,4050,500,17,8120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0153,family_28,template_28,0.25,0.5,8,NC4-ABLATION,0,1,0,0,4450,4450,550.0,17,1080,0,120,8,1,0,0,0.8,4,1,False,False,0
task_0154,family_28,template_28,0.5,0.5,8,P-SPIDER-MEA,1,0,0,1,470,470,20.0,3,380,0,120,1,1,1,0,0.95,4,0,True,False,1
task_0154,family_28,template_28,0.5,0.5,8,B-COLD,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0154,family_28,template_28,0.5,0.5,8,B-RAG-EMBED,1,0,0,1,2450,2450,275.0,14,4750,150,120,4,1,1,0,0.5,2,0,False,False,0
task_0154,family_28,template_28,0.5,0.5,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0154,family_28,template_28,0.5,0.5,8,B-TERX-REPLAY,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0154,family_28,template_28,0.5,0.5,8,NC1-SHUFFLED,1,0,1,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0154,family_28,template_28,0.5,0.5,8,NC2-RANDOM,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0154,family_28,template_28,0.5,0.5,8,NC3-LENGTH,1,0,0,1,4050,4050,500,17,8120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0154,family_28,template_28,0.5,0.5,8,NC4-ABLATION,1,0,0,1,4450,4450,550.0,17,1080,0,120,8,1,1,0,0.8,4,0,False,False,0
task_0155,family_28,template_28,0.75,1.0,8,P-SPIDER-MEA,1,0,0,1,470,470,20.0,3,380,0,120,1,1,1,0,0.88,4,0,True,False,1
task_0155,family_28,template_28,0.75,1.0,8,B-COLD,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0155,family_28,template_28,0.75,1.0,8,B-RAG-EMBED,1,0,0,1,4250,4250,500.0,18,8270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0155,family_28,template_28,0.75,1.0,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0155,family_28,template_28,0.75,1.0,8,B-TERX-REPLAY,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0155,family_28,template_28,0.75,1.0,8,NC1-SHUFFLED,1,0,1,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0155,family_28,template_28,0.75,1.0,8,NC2-RANDOM,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0155,family_28,template_28,0.75,1.0,8,NC3-LENGTH,1,0,0,1,4050,4050,500,17,8120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0155,family_28,template_28,0.75,1.0,8,NC4-ABLATION,1,0,0,1,4450,4450,550.0,17,1080,0,120,8,1,1,0,0.8,4,0,False,False,0
task_0156,family_28,template_28,1.0,1.0,8,P-SPIDER-MEA,1,0,0,1,470,470,20.0,3,380,0,120,1,1,1,0,0.86,4,0,True,False,1
task_0156,family_28,template_28,1.0,1.0,8,B-COLD,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0156,family_28,template_28,1.0,1.0,8,B-RAG-EMBED,1,0,0,1,4250,4250,500.0,18,8270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0156,family_28,template_28,1.0,1.0,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0156,family_28,template_28,1.0,1.0,8,B-TERX-REPLAY,1,0,0,1,4050,4050,475.0,17,8120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0156,family_28,template_28,1.0,1.0,8,NC1-SHUFFLED,1,0,1,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0156,family_28,template_28,1.0,1.0,8,NC2-RANDOM,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0156,family_28,template_28,1.0,1.0,8,NC3-LENGTH,1,0,0,1,4050,4050,500,17,8120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0156,family_28,template_28,1.0,1.0,8,NC4-ABLATION,1,0,0,1,4450,4450,550.0,17,1080,0,120,8,1,1,0,0.8,4,0,False,False,0
task_0157,family_29,template_29,0.0,0.0,9,P-SPIDER-MEA,1,0,0,1,470,470,17.77777777777778,3,380,0,120,1,1,1,0,0.96,4,0,True,False,1
task_0157,family_29,template_29,0.0,0.0,9,B-COLD,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0157,family_29,template_29,0.0,0.0,9,B-RAG-EMBED,1,0,0,1,700,700,50.0,11,1350,150,120,9,1,1,0,0.5,2,0,False,False,0
task_0157,family_29,template_29,0.0,0.0,9,B-STAGEHAND-CACHE,1,0,0,1,500,500,27.77777777777778,10,1200,150,120,9,1,1,0,0.5,2,0,False,False,0
task_0157,family_29,template_29,0.0,0.0,9,B-TERX-REPLAY,1,0,0,1,500,500,27.77777777777778,10,1200,150,120,9,1,1,0,0.5,2,0,False,False,0
task_0157,family_29,template_29,0.0,0.0,9,NC1-SHUFFLED,1,0,1,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0157,family_29,template_29,0.0,0.0,9,NC2-RANDOM,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0157,family_29,template_29,0.0,0.0,9,NC3-LENGTH,1,0,0,1,4550,4550,500,19,9120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0157,family_29,template_29,0.0,0.0,9,NC4-ABLATION,1,0,0,1,5000,5000,550.0,19,1200,0,120,9,1,1,0,0.8,4,0,False,False,0
task_0158,family_29,template_29,0.5,0.5,9,P-SPIDER-MEA,1,0,0,1,470,470,17.77777777777778,3,380,0,120,1,1,1,0,0.92,4,0,True,False,1
task_0158,family_29,template_29,0.5,0.5,9,B-COLD,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0158,family_29,template_29,0.5,0.5,9,B-RAG-EMBED,1,0,0,1,2500,2500,250.0,15,4870,150,120,5,1,1,0,0.5,2,0,False,False,0
task_0158,family_29,template_29,0.5,0.5,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0158,family_29,template_29,0.5,0.5,9,B-TERX-REPLAY,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0158,family_29,template_29,0.5,0.5,9,NC1-SHUFFLED,1,0,1,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0158,family_29,template_29,0.5,0.5,9,NC2-RANDOM,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0158,family_29,template_29,0.5,0.5,9,NC3-LENGTH,1,0,0,1,4550,4550,500,19,9120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0158,family_29,template_29,0.5,0.5,9,NC4-ABLATION,1,0,0,1,5000,5000,550.0,19,1200,0,120,9,1,1,0,0.8,4,0,False,False,0
task_0159,family_29,template_29,0.75,1.0,9,P-SPIDER-MEA,1,0,0,1,470,470,17.77777777777778,3,380,0,120,1,1,1,0,0.96,4,0,True,False,1
task_0159,family_29,template_29,0.75,1.0,9,B-COLD,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0159,family_29,template_29,0.75,1.0,9,B-RAG-EMBED,1,0,0,1,4750,4750,500.0,20,9270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0159,family_29,template_29,0.75,1.0,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0159,family_29,template_29,0.75,1.0,9,B-TERX-REPLAY,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0159,family_29,template_29,0.75,1.0,9,NC1-SHUFFLED,0,1,1,0,4550,4550,500.0,19,9120,0,120,0,0,0,0,0.4,2,1,False,False,0
task_0159,family_29,template_29,0.75,1.0,9,NC2-RANDOM,0,1,0,0,4550,4550,500.0,19,9120,0,120,0,0,0,1,0.8,4,1,False,False,0
task_0159,family_29,template_29,0.75,1.0,9,NC3-LENGTH,1,0,0,1,4550,4550,500,19,9120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0159,family_29,template_29,0.75,1.0,9,NC4-ABLATION,1,0,0,1,5000,5000,550.0,19,1200,0,120,9,1,1,0,0.8,4,0,False,False,0
task_0160,family_29,template_29,1.0,1.0,9,P-SPIDER-MEA,1,0,0,1,470,470,17.77777777777778,3,380,0,120,1,1,1,0,0.97,4,0,True,False,1
task_0160,family_29,template_29,1.0,1.0,9,B-COLD,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0160,family_29,template_29,1.0,1.0,9,B-RAG-EMBED,1,0,0,1,4750,4750,500.0,20,9270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0160,family_29,template_29,1.0,1.0,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0160,family_29,template_29,1.0,1.0,9,B-TERX-REPLAY,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0160,family_29,template_29,1.0,1.0,9,NC1-SHUFFLED,1,0,1,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0160,family_29,template_29,1.0,1.0,9,NC2-RANDOM,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0160,family_29,template_29,1.0,1.0,9,NC3-LENGTH,1,0,0,1,4550,4550,500,19,9120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0160,family_29,template_29,1.0,1.0,9,NC4-ABLATION,1,0,0,1,5000,5000,550.0,19,1200,0,120,9,1,1,0,0.8,4,0,False,False,0
task_0161,family_29,template_29,0.25,0.5,9,P-SPIDER-MEA,1,0,0,1,470,470,17.77777777777778,3,380,0,120,1,1,1,0,0.96,4,0,True,False,1
task_0161,family_29,template_29,0.25,0.5,9,B-COLD,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0161,family_29,template_29,0.25,0.5,9,B-RAG-EMBED,1,0,0,1,2500,2500,250.0,15,4870,150,120,5,1,1,0,0.5,2,0,False,False,0
task_0161,family_29,template_29,0.25,0.5,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0161,family_29,template_29,0.25,0.5,9,B-TERX-REPLAY,1,0,0,1,4550,4550,477.77777777777777,19,9120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0161,family_29,template_29,0.25,0.5,9,NC1-SHUFFLED,1,0,1,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0161,family_29,template_29,0.25,0.5,9,NC2-RANDOM,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0161,family_29,template_29,0.25,0.5,9,NC3-LENGTH,1,0,0,1,4550,4550,500,19,9120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0161,family_29,template_29,0.25,0.5,9,NC4-ABLATION,1,0,0,1,5000,5000,550.0,19,1200,0,120,9,1,1,0,0.8,4,0,False,False,0
task_0162,family_30,template_30,0.0,0.0,10,P-SPIDER-MEA,1,0,0,1,470,470,16.0,3,380,0,120,1,1,1,0,0.94,4,0,True,False,1
task_0162,family_30,template_30,0.0,0.0,10,B-COLD,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0162,family_30,template_30,0.0,0.0,10,B-RAG-EMBED,1,0,0,1,750,750,50.0,12,1470,150,120,10,1,1,0,0.5,2,0,False,False,0
task_0162,family_30,template_30,0.0,0.0,10,B-STAGEHAND-CACHE,1,0,0,1,550,550,30.0,11,1320,150,120,10,1,1,0,0.5,2,0,False,False,0
task_0162,family_30,template_30,0.0,0.0,10,B-TERX-REPLAY,1,0,0,1,550,550,30.0,11,1320,150,120,10,1,1,0,0.5,2,0,False,False,0
task_0162,family_30,template_30,0.0,0.0,10,NC1-SHUFFLED,1,0,1,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0162,family_30,template_30,0.0,0.0,10,NC2-RANDOM,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0162,family_30,template_30,0.0,0.0,10,NC3-LENGTH,1,0,0,1,5050,5050,500,21,10120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0162,family_30,template_30,0.0,0.0,10,NC4-ABLATION,1,0,0,1,5550,5550,550.0,21,1320,0,120,10,1,1,0,0.8,4,0,False,False,0
task_0163,family_30,template_30,0.75,0.6667,10,P-SPIDER-MEA,1,0,0,1,470,470,16.0,3,380,0,120,1,1,1,0,0.96,4,0,True,False,1
task_0163,family_30,template_30,0.75,0.6667,10,B-COLD,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0163,family_30,template_30,0.75,0.6667,10,B-RAG-EMBED,1,0,0,1,3900,3900,365.0,19,7630,150,120,3,1,1,0,0.5,2,0,False,False,0
task_0163,family_30,template_30,0.75,0.6667,10,B-STAGEHAND-CACHE,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0163,family_30,template_30,0.75,0.6667,10,B-TERX-REPLAY,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0163,family_30,template_30,0.75,0.6667,10,NC1-SHUFFLED,1,0,1,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0163,family_30,template_30,0.75,0.6667,10,NC2-RANDOM,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0163,family_30,template_30,0.75,0.6667,10,NC3-LENGTH,1,0,0,1,5050,5050,500,21,10120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0163,family_30,template_30,0.75,0.6667,10,NC4-ABLATION,0,1,0,0,5550,5550,550.0,21,1320,0,120,10,1,0,0,0.8,4,1,False,False,0
task_0164,family_30,template_30,1.0,1.0,10,P-SPIDER-MEA,1,0,0,1,470,470,16.0,3,380,0,120,1,1,1,0,0.95,4,0,True,False,1
task_0164,family_30,template_30,1.0,1.0,10,B-COLD,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0164,family_30,template_30,1.0,1.0,10,B-RAG-EMBED,1,0,0,1,5250,5250,500.0,22,10270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0164,family_30,template_30,1.0,1.0,10,B-STAGEHAND-CACHE,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0164,family_30,template_30,1.0,1.0,10,B-TERX-REPLAY,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0164,family_30,template_30,1.0,1.0,10,NC1-SHUFFLED,1,0,1,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0164,family_30,template_30,1.0,1.0,10,NC2-RANDOM,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0164,family_30,template_30,1.0,1.0,10,NC3-LENGTH,1,0,0,1,5050,5050,500,21,10120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0164,family_30,template_30,1.0,1.0,10,NC4-ABLATION,0,1,0,0,5550,5550,550.0,21,1320,0,120,10,1,0,0,0.8,4,1,False,False,0
task_0165,family_30,template_30,0.25,0.3333,10,P-SPIDER-MEA,1,0,0,1,470,470,16.0,3,380,0,120,1,1,1,0,0.88,4,0,True,False,1
task_0165,family_30,template_30,0.25,0.3333,10,B-COLD,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0165,family_30,template_30,0.25,0.3333,10,B-RAG-EMBED,1,0,0,1,2100,2100,185.0,15,4110,150,120,7,1,1,0,0.5,2,0,False,False,0
task_0165,family_30,template_30,0.25,0.3333,10,B-STAGEHAND-CACHE,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0165,family_30,template_30,0.25,0.3333,10,B-TERX-REPLAY,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0165,family_30,template_30,0.25,0.3333,10,NC1-SHUFFLED,1,0,1,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0165,family_30,template_30,0.25,0.3333,10,NC2-RANDOM,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0165,family_30,template_30,0.25,0.3333,10,NC3-LENGTH,1,0,0,1,5050,5050,500,21,10120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0165,family_30,template_30,0.25,0.3333,10,NC4-ABLATION,1,0,0,1,5550,5550,550.0,21,1320,0,120,10,1,1,0,0.8,4,0,False,False,0
task_0166,family_30,template_30,0.5,0.6667,10,P-SPIDER-MEA,1,0,0,1,470,470,16.0,3,380,0,120,1,1,1,0,0.86,4,0,True,False,1
task_0166,family_30,template_30,0.5,0.6667,10,B-COLD,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0166,family_30,template_30,0.5,0.6667,10,B-RAG-EMBED,1,0,0,1,3900,3900,365.0,19,7630,150,120,3,1,1,0,0.5,2,0,False,False,0
task_0166,family_30,template_30,0.5,0.6667,10,B-STAGEHAND-CACHE,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0166,family_30,template_30,0.5,0.6667,10,B-TERX-REPLAY,1,0,0,1,5050,5050,480.0,21,10120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0166,family_30,template_30,0.5,0.6667,10,NC1-SHUFFLED,1,0,1,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0166,family_30,template_30,0.5,0.6667,10,NC2-RANDOM,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0166,family_30,template_30,0.5,0.6667,10,NC3-LENGTH,1,0,0,1,5050,5050,500,21,10120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0166,family_30,template_30,0.5,0.6667,10,NC4-ABLATION,1,0,0,1,5550,5550,550.0,21,1320,0,120,10,1,1,0,0.8,4,0,False,False,0
task_0167,family_31,template_31,0.0,0.0,11,P-SPIDER-MEA,1,0,0,1,470,470,14.545454545454545,3,380,0,120,1,1,1,0,0.95,4,0,True,False,1
task_0167,family_31,template_31,0.0,0.0,11,B-COLD,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0167,family_31,template_31,0.0,0.0,11,B-RAG-EMBED,1,0,0,1,800,800,50.0,13,1590,150,120,11,1,1,0,0.5,2,0,False,False,0
task_0167,family_31,template_31,0.0,0.0,11,B-STAGEHAND-CACHE,1,0,0,1,600,600,31.818181818181817,12,1440,150,120,11,1,1,0,0.5,2,0,False,False,0
task_0167,family_31,template_31,0.0,0.0,11,B-TERX-REPLAY,1,0,0,1,600,600,31.818181818181817,12,1440,150,120,11,1,1,0,0.5,2,0,False,False,0
task_0167,family_31,template_31,0.0,0.0,11,NC1-SHUFFLED,1,0,1,1,5550,5550,500.0,23,11120,0,120,0,0,1,0,0.4,2,0,False,False,0
task_0167,family_31,template_31,0.0,0.0,11,NC2-RANDOM,1,0,0,1,5550,5550,500.0,23,11120,0,120,0,0,1,1,0.8,4,0,False,False,0
task_0167,family_31,template_31,0.0,0.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500,23,11120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0167,family_31,template_31,0.0,0.0,11,NC4-ABLATION,0,1,0,0,6100,6100,550.0,23,1440,0,120,11,1,0,0,0.8,4,1,False,False,0
task_0168,family_31,template_31,1.0,1.0,11,P-SPIDER-MEA,1,0,0,1,470,470,14.545454545454545,3,380,0,120,1,1,1,0,0.95,4,0,True,False,1
task_0168,family_31,template_31,1.0,1.0,11,B-COLD,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0168,family_31,template_31,1.0,1.0,11,B-RAG-EMBED,1,0,0,1,5750,5750,500.0,24,11270,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0168,family_31,template_31,1.0,1.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0168,family_31,template_31,1.0,1.0,11,B-TERX-REPLAY,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0168,family_31,template_31,1.0,1.0,11,NC1-SHUFFLED,0,1,1,0,5550,5550,500.0,23,11120,0,120,0,0,0,0,0.4,2,1,False,False,0
task_0168,family_31,template_31,1.0,1.0,11,NC2-RANDOM,0,1,0,0,5550,5550,500.0,23,11120,0,120,0,0,0,1,0.8,4,1,False,False,0
task_0168,family_31,template_31,1.0,1.0,11,NC3-LENGTH,1,0,0,1,5550,5550,500,23,11120,0,120,0,0,1,0,0.5,2,0,False,False,0
task_0168,family_31,template_31,1.0,1.0,11,NC4-ABLATION,0,1,0,0,6100,6100,550.0,23,1440,0,120,11,1,0,0,0.8,4,1,False,False,0
task_0169,family_31,template_31,0.25,0.0,11,P-SPIDER-MEA,1,0,0,1,470,470,14.545454545454545,3,380,0,120,1,1,1,0,0.89,4,0,True,False,1
task_0169,family_31,template_31,0.25,0.0,11,B-COLD,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
task_0169,family_31,template_31,0.25,0.0,11,B-RAG-EMBED,1,0,0,1,800,800,50.0,13,1590,150,120,11,1,1,0,0.5,2,0,False,False,0
task_0169,family_31,template_31,0.25,0.0,11,B-STAGEHAND-CACHE,1,0,0,1,5550,5550,481.8181818181818,23,11120,150,120,0,0,1,0,0.5,2,0,False,False,0
